x,y,U,V,uu,vv,uv
2.3,0.11705,0.95284,0.0043193,0.069552,0.021105,0.018204
2.3,0.13397,1.0239,0.0054152,0.065959,0.019761,0.015638
2.3,0.15195,1.0892,0.0059852,0.061862,0.018151,0.013386
2.3,0.17096,1.1496,0.00037233,0.058165,0.019305,0.013121
2.3,0.19098,1.2002,-0.0033321,0.056379,0.020943,0.013095
2.3,0.21199,1.2407,-0.0038109,0.056311,0.020928,0.014551
2.3,0.23396,1.2809,-0.0033022,0.057319,0.020279,0.014916
2.3,0.25686,1.3205,-0.0051473,0.059825,0.020211,0.014696
2.3,0.28066,1.3562,-0.0026625,0.059551,0.020183,0.014036
2.3,0.30534,1.3955,-0.00033866,0.057207,0.019664,0.01358
2.3,0.33087,1.4332,-0.0022198,0.054464,0.019212,0.013419
2.3,0.35721,1.4713,-0.0037024,0.051433,0.018697,0.013503
2.3,0.38434,1.5015,-0.0019097,0.050688,0.018023,0.013407
2.3,0.41221,1.533,-0.0017325,0.048614,0.017555,0.01333
2.3,0.44081,1.5689,-0.0035104,0.04622,0.016805,0.013495
2.3,0.47008,1.6038,-0.0064805,0.043391,0.016387,0.013107
2.3,0.5,1.6345,-0.0073289,0.039821,0.016198,0.011392
2.3,0.53053,1.6706,-0.0075405,0.035676,0.016253,0.010719
2.3,0.56163,1.7079,-0.0053385,0.033498,0.015091,0.0098835
2.3,0.59326,1.7394,-0.0034715,0.031651,0.014123,0.0091283
2.3,0.62539,1.7655,-0.0013226,0.029705,0.013378,0.0087603
2.3,0.65798,1.7887,-0.00046316,0.027842,0.012944,0.008212
2.3,0.69098,1.8159,-0.0026717,0.025613,0.012314,0.0077176
2.3,0.72436,1.8445,-0.0045608,0.022713,0.011763,0.0064812
2.3,0.75808,1.8701,-0.003616,0.019979,0.010402,0.00535
2.3,0.79209,1.8916,-0.0016763,0.018921,0.0093848,0.0045609
2.3,0.82635,1.9125,0.00066944,0.017423,0.0086711,0.0037394
2.3,0.86083,1.9298,-0.0010151,0.014825,0.0083717,0.0029486
2.3,0.89547,1.9401,-0.0015139,0.013572,0.0082018,0.0023524
2.3,0.93024,1.9503,-0.0013475,0.013175,0.0079345,0.0013
2.3,0.9651,1.9573,-0.00048878,0.01288,0.0076504,0.00071811
2.3,1,1.9606,0,0.012807,0.0075833,0
2.325,0,2.6331e-15,-5.0319e-18,1.275e-27,1.8145e-32,-1.8043e-31
2.325,0.00060917,-4.9183e-05,-4.4173e-07,7.7038e-06,1.8063e-09,2.085e-08
2.325,0.0024359,-0.00017342,-8.0202e-06,5.1601e-05,2.6165e-07,7.0323e-07
2.325,0.0054781,-0.00022372,-1.7914e-05,8.6497e-05,3.0133e-06,3.3864e-06
2.325,0.0097319,-0.00025033,-4.2182e-05,0.00010048,1.3684e-05,8.2971e-06
2.325,0.015192,-0.00023957,-4.1418e-05,0.00012181,4.0004e-05,1.8198e-05
2.325,0.021852,-0.00025447,-5.251e-05,0.0001835,9.4952e-05,4.2923e-05
2.325,0.029704,-0.00015637,5.4111e-05,0.00044188,0.00018488,8.6071e-05
2.325,0.038738,-0.00087394,-0.00028192,0.0030418,0.00050109,-0.0001797
2.325,0.048943,0.23347,0.015917,0.05844,0.0043706,0.0020503
2.325,0.060307,0.57398,-0.0085618,0.11774,0.01066,0.0068305
2.325,0.072816,0.69946,0.0030616,0.078233,0.016149,0.013805
2.325,0.086455,0.78931,0.0050134,0.063379,0.018798,0.01603
2.325,0.10121,0.87308,0.0044391,0.066421,0.019666,0.016821
2.325,0.11705,0.95381,0.0046149,0.067917,0.020116,0.01636
2.325,0.13397,1.0267,0.0037702,0.065229,0.019898,0.015237
2.325,0.15195,1.087,0.0064571,0.063251,0.018259,0.013672
2.325,0.17096,1.1456,0.0025897,0.058405,0.019075,0.013307
2.325,0.19098,1.1987,-0.0026706,0.057864,0.020123,0.013815
2.325,0.21199,1.2397,-0.0062708,0.057672,0.020865,0.014458
2.325,0.23396,1.2799,-0.006598,0.056812,0.020875,0.01558
2.325,0.25686,1.3197,-0.006361,0.05785,0.020009,0.015442
2.325,0.28066,1.3568,-0.0050579,0.058137,0.019835,0.014632
2.325,0.30534,1.3954,-0.0036465,0.056864,0.019846,0.014049
2.325,0.33087,1.4332,-0.0010472,0.054543,0.019733,0.01376
2.325,0.35721,1.4689,-0.00031627,0.052209,0.019071,0.013626
2.325,0.38434,1.5023,-0.0014599,0.050702,0.018502,0.013544
2.325,0.41221,1.5317,-0.0008472,0.048429,0.018097,0.012708
2.325,0.44081,1.5693,-0.0018676,0.045911,0.017466,0.013043
2.325,0.47008,1.6024,-0.0032465,0.042819,0.016341,0.012261
2.325,0.5,1.6384,-0.0038704,0.038951,0.016111,0.011052
2.325,0.53053,1.672,-0.0038094,0.035745,0.016034,0.010335
2.325,0.56163,1.7102,-0.0038016,0.032496,0.014962,0.0094774
2.325,0.59326,1.739,-0.0034757,0.031407,0.013917,0.0092439
2.325,0.62539,1.7664,-0.0034459,0.029666,0.013191,0.0089863
2.325,0.65798,1.787,-0.0010238,0.027943,0.012469,0.0082978
2.325,0.69098,1.8151,-0.0026394,0.025705,0.011971,0.0076018
2.325,0.72436,1.8435,-0.0049411,0.022344,0.011175,0.0061695
2.325,0.75808,1.8712,-0.0039779,0.020147,0.010165,0.0051061
2.325,0.79209,1.8916,-0.0012423,0.018718,0.0092287,0.0042714
2.325,0.82635,1.9138,0.00064497,0.01713,0.0084392,0.0034171
2.325,0.86083,1.9275,-0.0016813,0.015142,0.0082705,0.0030321
2.325,0.89547,1.9416,-0.0031738,0.013691,0.0081182,0.0026408
2.325,0.93024,1.9503,-0.0017723,0.012765,0.0077276,0.0015269
2.325,0.9651,1.9588,-0.00025051,0.012721,0.0075766,0.00078043
2.325,1,1.9595,0,0.012643,0.0076724,0
2.35,0,2.6419e-15,-7.9017e-18,1.275e-27,1.8018e-32,-2.5007e-31
2.35,0.00060917,-0.00013252,-1.311e-06,8.9628e-06,1.5433e-09,2.0187e-08
2.35,0.0024359,-0.00034086,-9.264e-06,6.0034e-05,2.1625e-07,6.5172e-07
2.35,0.0054781,-0.00044444,-2.707e-05,9.9529e-05,2.5146e-06,2.8597e-06
2.35,0.0097319,-0.00047403,-5.6525e-05,0.00011203,1.1631e-05,6.2193e-06
2.35,0.015192,-0.00048662,-0.00010538,0.00012407,3.7335e-05,1.1034e-05
2.35,0.021852,-0.00050454,-0.00022772,0.00015349,0.00010996,2.1634e-05
2.35,0.029704,-0.00082371,-0.00051558,0.00034042,0.00035683,7.624e-05
2.35,0.038738,0.030553,0.00055746,0.0063023,0.0016988,0.0012303
2.35,0.048943,0.32336,0.013401,0.084283,0.0061299,0.010718
2.35,0.060307,0.56403,0.013249,0.11984,0.011487,0.015227
2.35,0.072816,0.69577,0.012842,0.079417,0.015853,0.015609
2.35,0.086455,0.79426,0.011624,0.063722,0.01881,0.015304
2.35,0.10121,0.87744,0.010416,0.065632,0.01968,0.01637
2.35,0.11705,0.95473,0.0073631,0.068304,0.019936,0.016962
2.35,0.13397,1.0297,0.0043653,0.065513,0.019932,0.015736
2.35,0.15195,1.0903,0.0030962,0.062488,0.018993,0.014173
2.35,0.17096,1.1455,0.0017064,0.059063,0.019111,0.013516
2.35,0.19098,1.198,-0.0044234,0.057854,0.020377,0.014512
2.35,0.21199,1.2405,-0.0074728,0.057783,0.021475,0.015105
2.35,0.23396,1.2787,-0.0072321,0.056794,0.021071,0.014588
2.35,0.25686,1.3207,-0.00679,0.056535,0.020585,0.015004
2.35,0.28066,1.36,-0.0062598,0.056573,0.020864,0.014898
2.35,0.30534,1.3997,-0.0054472,0.054721,0.020146,0.014047
2.35,0.33087,1.4345,-0.0047221,0.053876,0.019891,0.014117
2.35,0.35721,1.47,-0.0025897,0.052083,0.019384,0.013504
2.35,0.38434,1.4999,-0.0018104,0.050412,0.01812,0.013227
2.35,0.41221,1.5321,-0.00070622,0.049317,0.018024,0.012686
2.35,0.44081,1.568,-8.6202e-05,0.046155,0.017355,0.011868
2.35,0.47008,1.6038,-0.00095821,0.041865,0.016294,0.011618
2.35,0.5,1.6388,-0.0012225,0.039031,0.015917,0.011109
2.35,0.53053,1.6737,-0.00098672,0.035534,0.015409,0.010185
2.35,0.56163,1.7081,-0.0016445,0.032749,0.015242,0.0092473
2.35,0.59326,1.7395,-0.0020819,0.031135,0.014129,0.008786
2.35,0.62539,1.7662,-0.0038284,0.029431,0.013082,0.0088826
2.35,0.65798,1.7879,-0.0016352,0.027923,0.011818,0.0077851
2.35,0.69098,1.8126,-0.0022791,0.025686,0.011179,0.0071291
2.35,0.72436,1.8445,-0.0024332,0.022331,0.010444,0.0058674
2.35,0.75808,1.8714,-0.0025463,0.02019,0.0096288,0.0049148
2.35,0.79209,1.8931,-0.00022674,0.018454,0.0090034,0.0040826
2.35,0.82635,1.9124,0.00043147,0.017136,0.008464,0.0032288
2.35,0.86083,1.9284,-0.001951,0.015156,0.0083686,0.0029136
2.35,0.89547,1.9417,-0.003514,0.013586,0.0080338,0.0022551
2.35,0.93024,1.9527,-0.002717,0.012617,0.0075923,0.0015285
2.35,0.9651,1.9579,-0.00077405,0.012502,0.0072995,0.00089711
2.35,1,1.9596,0,0.012539,0.0073039,0
2.375,0,2.6233e-15,-3.4685e-18,1.2767e-27,1.8497e-32,-6.5783e-32
2.375,0.00060917,-0.0001941,7.4004e-07,1.1512e-05,1.5841e-09,1.5757e-08
2.375,0.0024359,-0.0004538,1.237e-05,7.5894e-05,2.2596e-07,5.1167e-07
2.375,0.0054781,-0.00057082,4.8923e-05,0.00012505,2.6537e-06,2.397e-06
2.375,0.0097319,-0.0006197,0.00010591,0.0001423,1.214e-05,5.2052e-06
2.375,0.015192,-0.00067953,0.00017472,0.00016194,3.7261e-05,9.1725e-06
2.375,0.021852,-0.00082885,0.00024819,0.0002038,9.843e-05,1.4147e-05
2.375,0.029704,-0.00089562,0.00033282,0.0003379,0.0002579,7.1069e-06
2.375,0.038738,0.011147,0.0059033,0.0063055,0.0011907,0.00080795
2.375,0.048943,0.37635,0.027039,0.10735,0.0073641,0.01655
2.375,0.060307,0.56534,0.024308,0.11714,0.012691,0.019471
2.375,0.072816,0.69587,0.018385,0.080453,0.016736,0.01707
2.375,0.086455,0.79206,0.014848,0.063778,0.019161,0.01626
2.375,0.10121,0.87462,0.011935,0.063554,0.021103,0.016802
2.375,0.11705,0.95391,0.0064521,0.066842,0.020696,0.017256
2.375,0.13397,1.0279,0.0033038,0.065943,0.019619,0.016844
2.375,0.15195,1.0915,-0.0023346,0.062902,0.019858,0.015469
2.375,0.17096,1.1464,-0.0049248,0.06009,0.020174,0.014676
2.375,0.19098,1.1973,-0.0054454,0.06008,0.020209,0.014847
2.375,0.21199,1.2412,-0.0075861,0.058312,0.020665,0.014921
2.375,0.23396,1.282,-0.0055454,0.057092,0.020597,0.014096
2.375,0.25686,1.3238,-0.0021384,0.056394,0.019874,0.014128
2.375,0.28066,1.3646,-0.0011161,0.05499,0.020315,0.014017
2.375,0.30534,1.4006,-0.0041421,0.053461,0.019731,0.013314
2.375,0.33087,1.4367,-0.0046842,0.053506,0.01911,0.013708
2.375,0.35721,1.4725,-0.0055946,0.051535,0.019002,0.013102
2.375,0.38434,1.5014,-0.0027228,0.049889,0.018125,0.0131
2.375,0.41221,1.532,-0.00060961,0.048618,0.017462,0.012091
2.375,0.44081,1.5676,0.00029873,0.045824,0.017545,0.011513
2.375,0.47008,1.6027,0.0014274,0.041863,0.017103,0.010877
2.375,0.5,1.6403,0.00089018,0.039108,0.015976,0.010574
2.375,0.53053,1.6719,-0.0011238,0.035748,0.015155,0.009763
2.375,0.56163,1.7064,-0.00062456,0.033114,0.014779,0.0092528
2.375,0.59326,1.7386,-0.0019846,0.031493,0.014386,0.0086437
2.375,0.62539,1.7664,-0.0033995,0.028876,0.0132,0.0083469
2.375,0.65798,1.7876,-0.0037829,0.027655,0.012007,0.0077487
2.375,0.69098,1.8128,-0.002672,0.025176,0.011242,0.0069158
2.375,0.72436,1.8443,-0.0013357,0.022009,0.010262,0.0058804
2.375,0.75808,1.8723,-0.0013255,0.020236,0.0095266,0.0053861
2.375,0.79209,1.8927,-0.00021931,0.018178,0.0089137,0.0041684
2.375,0.82635,1.9124,-0.00013258,0.016833,0.0085896,0.0034641
2.375,0.86083,1.9276,-0.0018132,0.015052,0.0083499,0.0028136
2.375,0.89547,1.9432,-0.0033111,0.013405,0.0080959,0.0021559
2.375,0.93024,1.9526,-0.0032224,0.01288,0.0077415,0.0014063
2.375,0.9651,1.9585,-0.0017226,0.012375,0.0073527,0.00088057
2.375,1,1.9574,0,0.012497,0.0073248,0
2.4,0,2.6151e-15,1.3323e-18,1.2778e-27,1.8596e-32,1.2297e-31
2.4,0.00060917,-9.2978e-05,2.5735e-06,1.4517e-05,3.2742e-09,6.4808e-09
2.4,0.0024359,-0.00015195,3.4863e-05,9.6776e-05,4.5949e-07,3.2349e-07
2.4,0.0054781,-0.0001645,0.00011742,0.00016275,5.3521e-06,1.7663e-06
2.4,0.0097319,-0.00014848,0.00026499,0.00019438,2.4882e-05,4.6545e-06
2.4,0.015192,-0.00013995,0.00048855,0.00024497,8.202e-05,1.2917e-05
2.4,0.021852,-0.0002313,0.00088746,0.00033713,0.00027917,4.3633e-05
2.4,0.029704,0.022442,0.0030497,0.0040299,0.0023698,0.0018568
2.4,0.038738,0.18785,0.018556,0.046046,0.0067538,0.010337
2.4,0.048943,0.40653,0.027073,0.12341,0.010481,0.020189
2.4,0.060307,0.56921,0.023494,0.11745,0.014075,0.020072
2.4,0.072816,0.69117,0.016887,0.078392,0.017426,0.017852
2.4,0.086455,0.7926,0.010418,0.063466,0.020294,0.017001
2.4,0.10121,0.875,0.0074603,0.061756,0.020898,0.016882
2.4,0.11705,0.94945,0.0037678,0.063655,0.020356,0.017152
2.4,0.13397,1.0209,-0.0018976,0.066292,0.019859,0.01764
2.4,0.15195,1.0876,-0.0057327,0.063585,0.020102,0.016224
2.4,0.17096,1.1469,-0.0070536,0.062146,0.020585,0.015362
2.4,0.19098,1.1998,-0.0081779,0.060279,0.020175,0.014585
2.4,0.21199,1.2457,-0.0089047,0.058895,0.019927,0.013849
2.4,0.23396,1.2835,-0.0065878,0.057701,0.020153,0.0138
2.4,0.25686,1.3261,-0.0018651,0.0573,0.020145,0.013829
2.4,0.28066,1.3666,-0.00080631,0.054278,0.019426,0.013454
2.4,0.30534,1.4025,-0.002008,0.052335,0.018968,0.013527
2.4,0.33087,1.4376,-0.0016086,0.052947,0.018692,0.012818
2.4,0.35721,1.4744,-0.0019081,0.051336,0.018512,0.01203
2.4,0.38434,1.5038,-0.001579,0.049645,0.018336,0.01212
2.4,0.41221,1.5348,0.00044709,0.047259,0.016925,0.011428
2.4,0.44081,1.5694,-0.00016014,0.044513,0.017292,0.011088
2.4,0.47008,1.6034,0.00099307,0.041343,0.016937,0.010727
2.4,0.5,1.639,0.0021164,0.038839,0.015657,0.0097776
2.4,0.53053,1.6713,-0.0013563,0.035594,0.014594,0.0093034
2.4,0.56163,1.7048,-0.0015207,0.033179,0.014082,0.0089594
2.4,0.59326,1.7383,-0.0021621,0.0312,0.01347,0.0082049
2.4,0.62539,1.7651,-0.0039175,0.02838,0.013064,0.0076922
2.4,0.65798,1.7875,-0.0047341,0.027108,0.012152,0.0075992
2.4,0.69098,1.8127,-0.0027109,0.024693,0.011219,0.0066338
2.4,0.72436,1.844,-0.00046496,0.021898,0.010385,0.0059001
2.4,0.75808,1.872,-0.00076794,0.020096,0.0097373,0.0057456
2.4,0.79209,1.893,0.00043575,0.01816,0.0088132,0.0044454
2.4,0.82635,1.9114,-0.00019416,0.016556,0.0085979,0.0037129
2.4,0.86083,1.9274,-0.00079724,0.015088,0.0082964,0.0029345
2.4,0.89547,1.9424,-0.0023595,0.013736,0.0082337,0.0024157
2.4,0.93024,1.9523,-0.0036338,0.013142,0.0079775,0.0015881
2.4,0.9651,1.9579,-0.0025394,0.01234,0.0074582,0.0008811
2.4,1,1.9582,0,0.012114,0.0073834,0
2.425,0,2.6079e-15,3.9211e-18,1.278e-27,1.686e-32,2.5947e-31
2.425,0.00060917,-8.4488e-07,1.1536e-06,1.4047e-05,9.6318e-09,-8.5854e-08
2.425,0.0024359,5.5796e-05,2.3063e-07,9.3521e-05,1.3591e-06,-2.4858e-06
2.425,0.0054781,7.8718e-05,3.4031e-07,0.00015875,1.6306e-05,-1.1242e-05
2.425,0.0097319,0.0001101,-3.1528e-05,0.00020121,8.2572e-05,-3.0743e-05
2.425,0.015192,0.00036376,-0.00011209,0.00047303,0.00034096,-1.9481e-05
2.425,0.021852,-0.0047191,-0.00026048,0.0032267,0.0012533,0.00080573
2.425,0.029704,0.083406,0.00046045,0.017966,0.0036347,0.0031184
2.425,0.038738,0.24906,0.0072998,0.075898,0.0072789,0.0099085
2.425,0.048943,0.42553,0.010359,0.13264,0.0107,0.015628
2.425,0.060307,0.57159,0.01444,0.1183,0.013673,0.01778
2.425,0.072816,0.69114,0.016039,0.079825,0.017642,0.018193
2.425,0.086455,0.79342,0.010203,0.063754,0.01969,0.016337
2.425,0.10121,0.87978,0.0029988,0.062272,0.020393,0.015777
2.425,0.11705,0.95288,0.00032292,0.063242,0.020763,0.017334
2.425,0.13397,1.0214,0.00027839,0.065824,0.02112,0.017351
2.425,0.15195,1.0905,-0.0020692,0.063965,0.020787,0.016306
2.425,0.17096,1.1486,-0.0026211,0.061609,0.020428,0.015562
2.425,0.19098,1.1985,-0.0033927,0.060268,0.020226,0.014526
2.425,0.21199,1.2452,-0.0080675,0.059326,0.020286,0.014403
2.425,0.23396,1.287,-0.006979,0.059179,0.020081,0.014619
2.425,0.25686,1.3274,-0.0015368,0.057073,0.019266,0.014703
2.425,0.28066,1.366,0.00021039,0.05512,0.018718,0.013205
2.425,0.30534,1.402,-0.0037161,0.052685,0.018973,0.013571
2.425,0.33087,1.4397,-0.0027591,0.051356,0.018886,0.013125
2.425,0.35721,1.4757,0.0010708,0.051112,0.018607,0.011785
2.425,0.38434,1.5048,0.0014606,0.049657,0.017815,0.011201
2.425,0.41221,1.5355,0.00052577,0.04648,0.017324,0.010895
2.425,0.44081,1.5716,0.00060354,0.043619,0.017085,0.010471
2.425,0.47008,1.6043,0.00010305,0.041573,0.016547,0.010466
2.425,0.5,1.6377,0.00091866,0.037984,0.015001,0.0096276
2.425,0.53053,1.6701,-3.8452e-05,0.035159,0.014015,0.0088884
2.425,0.56163,1.7043,-0.0013439,0.032755,0.013518,0.0088832
2.425,0.59326,1.7365,-0.001972,0.03079,0.012894,0.0081587
2.425,0.62539,1.7646,-0.0031855,0.027842,0.012474,0.0074311
2.425,0.65798,1.7883,-0.0043028,0.026752,0.011716,0.0073186
2.425,0.69098,1.8138,-0.0020785,0.024628,0.010999,0.006534
2.425,0.72436,1.8447,0.00094651,0.022231,0.010561,0.0059024
2.425,0.75808,1.8717,0.0017351,0.020169,0.0097961,0.0055438
2.425,0.79209,1.8928,0.0022528,0.017923,0.0088279,0.0045552
2.425,0.82635,1.9097,0.00017645,0.016583,0.008742,0.0039527
2.425,0.86083,1.9272,-0.00098654,0.015148,0.0087189,0.003165
2.425,0.89547,1.942,-0.00041835,0.014113,0.0080016,0.0023996
2.425,0.93024,1.9508,-0.0016679,0.013473,0.0078007,0.0015381
2.425,0.9651,1.9578,-0.0015639,0.01214,0.0075928,0.00084025
2.425,1,1.9595,0,0.011574,0.0074066,0
2.45,0,2.5976e-15,-2.537e-18,1.278e-27,1.6621e-32,2.1519e-31
2.45,0.00060917,2.8718e-05,-1.3884e-06,1.3838e-05,6.4387e-09,6.6001e-08
2.45,0.0024359,3.9823e-05,-1.0069e-05,9.274e-05,9.0043e-07,2.1363e-06
2.45,0.0054781,5.0316e-05,-6.4525e-05,0.00015668,1.0507e-05,1.009e-05
2.45,0.0097319,4.4373e-05,-0.00011337,0.0001892,4.9682e-05,2.6563e-05
2.45,0.015192,0.00012221,-0.00029989,0.00025119,0.00016849,7.2896e-05
2.45,0.021852,0.00026552,-0.00052681,0.00054825,0.00048182,0.00028218
2.45,0.029704,0.029343,-0.013953,0.010635,0.0011432,0.00058163
2.45,0.038738,0.27282,-0.030304,0.08531,0.0056893,-0.0019327
2.45,0.048943,0.44943,-0.010509,0.14468,0.0095829,0.006962
2.45,0.060307,0.58482,-0.0016891,0.12393,0.013225,0.013254
2.45,0.072816,0.69119,0.0052582,0.081299,0.016132,0.016482
2.45,0.086455,0.79056,0.0037431,0.064811,0.019869,0.016417
2.45,0.10121,0.87662,-0.00081459,0.063718,0.021795,0.01616
2.45,0.11705,0.95497,-0.0042929,0.06573,0.021747,0.017022
2.45,0.13397,1.0259,-0.0023155,0.065489,0.020575,0.017193
2.45,0.15195,1.0933,-0.0023408,0.064638,0.0198,0.015898
2.45,0.17096,1.1501,-0.0031495,0.060923,0.018881,0.01514
2.45,0.19098,1.1985,-0.0060741,0.059487,0.020553,0.015054
2.45,0.21199,1.2427,-0.0069848,0.05898,0.020306,0.015036
2.45,0.23396,1.289,-0.0065553,0.057699,0.019346,0.014664
2.45,0.25686,1.328,-0.0032042,0.056485,0.018737,0.014633
2.45,0.28066,1.3638,-0.0019951,0.05617,0.018745,0.013801
2.45,0.30534,1.4027,-0.0019139,0.053886,0.019458,0.014005
2.45,0.33087,1.4418,-0.00078509,0.050167,0.01902,0.012971
2.45,0.35721,1.4778,0.0026183,0.049772,0.018279,0.0122
2.45,0.38434,1.5062,0.0019742,0.049202,0.017935,0.011137
2.45,0.41221,1.5347,0.0022416,0.046916,0.017463,0.010828
2.45,0.44081,1.5699,0.0016422,0.043882,0.017255,0.010517
2.45,0.47008,1.6044,0.00049642,0.041367,0.016552,0.010053
2.45,0.5,1.6379,-0.00011569,0.037837,0.014875,0.0092578
2.45,0.53053,1.6703,0.00088728,0.035022,0.014019,0.0090699
2.45,0.56163,1.704,0.00085166,0.03235,0.013363,0.0088447
2.45,0.59326,1.7354,-0.0007018,0.030059,0.012562,0.0081661
2.45,0.62539,1.7644,-0.0026437,0.027856,0.012428,0.007658
2.45,0.65798,1.7896,-0.0028865,0.026203,0.011722,0.0071939
2.45,0.69098,1.8163,-0.0017441,0.023882,0.010808,0.0065094
2.45,0.72436,1.8457,0.00099587,0.022184,0.010288,0.0056579
2.45,0.75808,1.8711,0.0023669,0.020361,0.0096541,0.0050415
2.45,0.79209,1.8914,0.0013807,0.017965,0.0087647,0.0045106
2.45,0.82635,1.9083,6.499e-06,0.016532,0.0085724,0.0040645
2.45,0.86083,1.9278,-0.0008471,0.014915,0.0084835,0.0029223
2.45,0.89547,1.942,-0.00039293,0.014103,0.0079031,0.0020138
2.45,0.93024,1.951,-0.000404,0.013562,0.0079112,0.00132
2.45,0.9651,1.9574,0.00056152,0.012128,0.0077671,0.00056827
2.45,1,1.9596,0,0.01123,0.0074553,0
2.475,0,2.5628e-15,-4.8007e-19,1.2788e-27,1.7038e-32,2.3755e-31
2.475,0.00060917,-2.5107e-05,-7.9494e-07,1.5804e-05,2.8848e-09,-8.4213e-08
2.475,0.0024359,-8.9245e-05,-1.6706e-05,0.00010593,4.0785e-07,-2.5634e-06
2.475,0.0054781,-0.00013884,-5.7964e-05,0.00018085,4.7662e-06,-1.1744e-05
2.475,0.0097319,-0.00017735,-0.00012344,0.00023173,2.2146e-05,-3.0393e-05
2.475,0.015192,-0.0003061,-0.00028318,0.00037093,7.5447e-05,-6.0212e-05
2.475,0.021852,-0.0043592,-0.005187,0.0012211,0.00073848,0.00048251
2.475,0.029704,0.010154,-0.017101,0.0064896,0.0029384,0.0021621
2.475,0.038738,0.2449,0.0017691,0.081294,0.0040569,0.005947
2.475,0.048943,0.45448,-0.0082307,0.15142,0.0088388,0.006345
2.475,0.060307,0.58867,-0.01257,0.12627,0.013945,0.0097259
2.475,0.072816,0.69828,-0.012791,0.083511,0.016786,0.014455
2.475,0.086455,0.79373,-0.0094671,0.066204,0.018108,0.016815
2.475,0.10121,0.87643,-0.010082,0.062929,0.020051,0.016872
2.475,0.11705,0.95453,-0.0084161,0.066013,0.022119,0.01739
2.475,0.13397,1.0283,-0.0066311,0.065591,0.021174,0.017333
2.475,0.15195,1.0925,-0.0064842,0.064097,0.019862,0.016335
2.475,0.17096,1.1477,-0.0073864,0.06203,0.019197,0.015765
2.475,0.19098,1.1994,-0.0086371,0.059321,0.019842,0.015355
2.475,0.21199,1.2451,-0.0086042,0.057573,0.020183,0.014325
2.475,0.23396,1.2873,-0.0074892,0.056455,0.019818,0.01398
2.475,0.25686,1.3286,-0.0056983,0.056416,0.019112,0.014398
2.475,0.28066,1.3652,-0.0034684,0.056229,0.018641,0.014712
2.475,0.30534,1.4033,-0.0034023,0.054761,0.019754,0.014834
2.475,0.33087,1.4437,-0.00060399,0.049768,0.019449,0.013564
2.475,0.35721,1.4794,0.0013722,0.048692,0.018967,0.01288
2.475,0.38434,1.5076,-0.00022766,0.049325,0.018789,0.012601
2.475,0.41221,1.5351,-0.00031661,0.047784,0.018186,0.011813
2.475,0.44081,1.5682,9.182e-05,0.04409,0.017168,0.010815
2.475,0.47008,1.6036,0.00012661,0.040745,0.016632,0.010165
2.475,0.5,1.6386,-6.8365e-05,0.037934,0.015044,0.0097891
2.475,0.53053,1.6702,-0.0006395,0.035242,0.013928,0.0092885
2.475,0.56163,1.7029,-0.00043052,0.032353,0.013279,0.0087836
2.475,0.59326,1.7342,3.2346e-05,0.030205,0.012745,0.0084038
2.475,0.62539,1.7647,-0.0017119,0.027837,0.012541,0.0080712
2.475,0.65798,1.7907,-0.001754,0.025765,0.01182,0.0071282
2.475,0.69098,1.8169,-0.00064623,0.023761,0.010925,0.0063943
2.475,0.72436,1.846,0.0010338,0.021947,0.010396,0.0057111
2.475,0.75808,1.8701,0.0016446,0.020369,0.0095415,0.0048446
2.475,0.79209,1.8902,-0.00022616,0.018303,0.0087828,0.0042953
2.475,0.82635,1.9078,-0.0011382,0.016502,0.0085073,0.0038385
2.475,0.86083,1.9286,-0.0011581,0.014448,0.0080855,0.0027475
2.475,0.89547,1.9422,-0.0009122,0.013901,0.0078561,0.0018418
2.475,0.93024,1.9511,-0.00045371,0.013445,0.0076556,0.0011642
2.475,0.9651,1.9564,0.00052873,0.012241,0.0075688,0.00039375
2.475,1,1.9583,0,0.011593,0.00744,0
2.5,0,2.5524e-15,1.1274e-19,1.2774e-27,1.7438e-32,2.3249e-31
2.5,0.00060917,-3.6157e-05,1.1145e-06,8.9048e-06,7.1103e-09,1.4447e-08
2.5,0.0024359,-0.0001936,1.0683e-05,5.8694e-05,9.9025e-07,4.4295e-07
2.5,0.0054781,-0.00027465,1.2888e-05,9.8908e-05,1.1701e-05,2.1818e-06
2.5,0.0097319,-0.00037476,6.2526e-05,0.00012579,5.5793e-05,6.5861e-06
2.5,0.015192,-0.00058052,0.00014256,0.00020499,0.00019829,9.2209e-06
2.5,0.021852,-0.0012187,0.00079834,0.00047206,0.00082461,-3.1004e-05
2.5,0.029704,-0.0058234,0.010847,0.0032426,0.0059807,0.001219
2.5,0.038738,0.052761,0.021663,0.035063,0.0062821,0.0090007
2.5,0.048943,0.3081,-0.059271,0.10055,0.01231,0.0045404
2.5,0.060307,0.57029,-0.067738,0.11854,0.019546,-0.00051194
2.5,0.072816,0.71257,-0.036199,0.087037,0.018164,0.0094898
2.5,0.086455,0.80628,-0.023276,0.068958,0.018742,0.01504
2.5,0.10121,0.88308,-0.019367,0.062186,0.019718,0.017338
2.5,0.11705,0.95862,-0.017588,0.065528,0.021727,0.017913
2.5,0.13397,1.0293,-0.013065,0.066201,0.021399,0.017175
2.5,0.15195,1.0916,-0.01043,0.064661,0.019874,0.016166
2.5,0.17096,1.1491,-0.011679,0.063419,0.019642,0.015905
