x,y,z,U,V,W,urms,vrms,wrms,uv,uw,vw
3.5,0.44081,-0.35,1.5688,-0.013267,0.001331,1.2963,0.77859,0.91098,0.72465,-0.19768,-0.018556
3.5,0.56163,-0.35,1.7018,-0.0029504,-0.0064503,1.0912,0.70329,0.79352,0.47709,-0.038653,0.020106
3.5,0.69098,-0.35,1.8294,-0.00035886,-0.0036738,0.90414,0.62916,0.69537,0.34722,-0.022069,0.005103
3.5,0.82635,-0.35,1.9262,0.00052358,0.00046958,0.75544,0.57063,0.56149,0.18482,-0.047567,-0.015184
3.5,0.9651,-0.35,1.9683,-6.391e-05,0.0013354,0.61328,0.50553,0.46523,0.038242,-0.019885,-0.0048529
3.5,1.1045,-0.35,1.9547,0.0013625,0.0023213,0.65327,0.52623,0.49123,-0.10296,0.0015631,-0.016545
3.5,1.2419,-0.35,1.8875,0.00015039,-0.0028683,0.81884,0.58612,0.60032,-0.26188,-0.054574,-0.016722
3.5,1.3746,-0.35,1.7743,0.0019506,-0.004684,0.97924,0.67623,0.74482,-0.42728,-0.0026953,0.0050435
3.5,1.5,-0.35,1.638,0.0071447,-0.0063993,1.1803,0.7519,0.83916,-0.55891,-0.082958,-0.0016115
3.5,1.6157,-0.35,1.508,0.012984,0.0020325,1.3448,0.81856,0.91367,-0.7721,-0.22292,-0.019604
3.5,1.7193,-0.35,1.3641,0.011108,0.0095889,1.4195,0.82935,0.96205,-0.82954,-0.12198,-0.063393
3.5,1.809,-0.35,1.1878,0.00085695,0.0068521,1.5157,0.8699,1.0758,-1.0087,-0.018256,0.02567
3.5,1.8829,-0.35,0.94371,0.0016751,-0.010728,1.5196,0.89151,1.191,-1.0883,-0.098949,-0.024073
3.5,1.9397,-0.35,0.60881,0.055712,0.014818,2.0374,0.76701,1.1486,0.17724,-0.41143,-0.43935
3.5,1.9781,-0.35,-0.00012249,9.6082e-05,2.4833e-05,0.083086,0.077042,0.077561,0.00028166,-0.0016324,0.0061018
3.5,1.9976,-0.35,2.5015e-05,-7.0279e-07,-4.4734e-05,0.049458,0.0047226,0.040844,-5.4293e-05,0.00045561,9.7294e-05
0,0,-0.26667,2.65e-15,-1.0149e-18,-3.8296e-17,2.1411e-13,7.8112e-16,1.0633e-14,1.4278e-30,9.0741e-29,-9.295e-32
0,0.0097319,-0.26667,-0.0003494,6.9583e-05,7.5677e-05,0.053899,0.020214,0.042686,-2.4173e-05,-0.00053049,0.00018855
0,0.038738,-0.26667,-0.0048844,0.0052147,-0.0041174,0.3934,0.27161,0.33183,0.038848,0.0089777,-0.021745
0,0.086455,-0.26667,0.79145,0.0057376,-0.017999,1.5264,0.82577,1.1922,1.0206,-0.14382,0.16599
0,0.15195,-0.26667,1.077,-0.0031963,-0.0048411,1.5697,0.94068,1.1662,1.21,-0.10735,0.016015
0,0.23396,-0.26667,1.2889,0.0003135,0.0028171,1.4773,0.82612,1.049,0.91281,-0.14688,-0.0088915
0,0.33087,-0.26667,1.4498,-0.0071577,0.0065721,1.3441,0.82721,0.91575,0.79963,-0.19795,-0.0093386
0,0.44081,-0.26667,1.59,-0.0030263,-0.0012378,1.1956,0.77345,0.8791,0.59444,-0.16853,-0.068573
0,0.56163,-0.26667,1.715,-0.0034482,0.0020651,1.103,0.68363,0.79445,0.48266,-0.16265,-0.032069
0,0.69098,-0.26667,1.8323,-0.0015362,0.0015108,0.90899,0.60888,0.67487,0.34538,-0.061656,-0.020455
0,0.82635,-0.26667,1.9295,0.00031895,0.0021213,0.7452,0.53394,0.57243,0.1916,-0.051337,0.009406
0,0.9651,-0.26667,1.9735,-0.00060254,-0.00096157,0.6178,0.50025,0.4536,0.041537,-0.031346,-0.009789
0,1.1045,-0.26667,1.962,0.00030375,0.0010652,0.67817,0.50161,0.50528,-0.1244,-0.030917,0.0069934
0,1.2419,-0.26667,1.8929,-0.00032894,-0.0011075,0.82619,0.5631,0.61409,-0.27526,-0.038063,0.0085721
0,1.3746,-0.26667,1.7844,0.0054065,2.2606e-05,0.98188,0.62992,0.74336,-0.44022,-0.067892,-0.0066382
0,1.5,-0.26667,1.6585,0.0045012,-0.0014885,1.1375,0.72169,0.83064,-0.53894,-0.12385,-0.025326
0,1.6157,-0.26667,1.522,0.0027269,0.0037255,1.2885,0.78361,0.88198,-0.69814,-0.20786,-0.039858
0,1.7193,-0.26667,1.3805,0.0019456,0.0037547,1.4267,0.84282,0.9751,-0.92894,-0.16785,0.015737
0,1.809,-0.26667,1.2005,-0.00095913,-0.00053575,1.5564,0.88576,1.0745,-1.0299,-0.1308,0.015762
0,1.8829,-0.26667,0.9643,-0.00094692,-0.011335,1.4913,0.92814,1.1456,-1.171,0.067918,0.065366
0,1.9397,-0.26667,0.48714,-0.02441,0.0054888,1.5806,0.66256,1.1231,-1.0578,-0.011629,0.10036
0,1.9781,-0.26667,-0.00054504,-0.00024973,0.00018922,0.076351,0.069678,0.053683,0.00072575,-0.0016301,0.0012181
0,1.9976,-0.26667,-0.0002656,-1.1157e-05,2.7426e-05,0.042021,0.0037255,0.033784,-1.6634e-06,-0.00028663,2.456e-05
0.1,0,-0.26667,2.6567e-15,4.8751e-19,-2.5346e-17,2.1404e-13,7.6996e-16,1.0587e-14,-6.0044e-31,9.1612e-29,1.0028e-31
0.1,0.0097319,-0.26667,0.00022297,0.0001416,0.00025811,0.063792,0.0344,0.042263,-7.7082e-05,-8.2417e-05,-0.00040039
0.1,0.038738,-0.26667,0.083528,0.029528,0.035652,0.99621,0.4613,0.5596,0.46616,-0.11881,0.032479
0.1,0.086455,-0.26667,0.81935,0.018942,-0.021303,1.5374,0.80842,1.1825,1.0003,-0.20637,0.036678
0.1,0.15195,-0.26667,1.0779,0.0058479,-0.0082135,1.5057,0.94955,1.1057,1.0863,0.021191,0.010443
0.1,0.23396,-0.26667,1.2818,0.0015204,0.0038381,1.5037,0.90206,0.99727,1.0649,-0.18456,0.070463
0.1,0.33087,-0.26667,1.4459,0.00029592,0.00022208,1.3543,0.84182,0.92727,0.84454,-0.12204,0.028795
0.1,0.44081,-0.26667,1.592,-0.0010944,0.0029573,1.1935,0.80313,0.86995,0.66092,-0.1821,0.00083783
0.1,0.56163,-0.26667,1.71,-0.00016778,-0.0047499,1.0924,0.71166,0.77033,0.54999,-0.10966,0.0076439
0.1,0.69098,-0.26667,1.8339,-0.0046427,-0.004035,0.92483,0.63276,0.64331,0.38319,-0.019955,0.0087728
0.1,0.82635,-0.26667,1.9267,-0.00080541,0.0036184,0.76158,0.56184,0.56323,0.24552,-0.049694,-0.00050298
0.1,0.9651,-0.26667,1.9752,-0.0013895,-0.0039208,0.62998,0.5059,0.46557,0.025824,-0.041105,0.016863
0.1,1.1045,-0.26667,1.9605,0.0016552,0.0019083,0.66743,0.52312,0.49951,-0.11637,-0.036014,0.014457
0.1,1.2419,-0.26667,1.8937,0.0014639,-0.00046449,0.82499,0.58977,0.60131,-0.30014,-0.051323,0.0099297
0.1,1.3746,-0.26667,1.7781,0.0049229,-0.003853,0.99184,0.65264,0.71199,-0.4187,-0.1256,-0.0032762
0.1,1.5,-0.26667,1.6561,-0.0042119,-0.001055,1.1247,0.74608,0.81599,-0.57336,-0.12502,-0.055283
0.1,1.6157,-0.26667,1.5271,0.00040664,0.0034048,1.2515,0.80862,0.88985,-0.76292,-0.1368,0.027517
0.1,1.7193,-0.26667,1.3745,0.00058992,-0.0035975,1.448,0.875,0.95041,-0.96002,-0.14627,0.048742
0.1,1.809,-0.26667,1.1968,-0.0028818,0.001221,1.5503,0.91209,1.0746,-1.0696,-0.07554,0.060618
0.1,1.8829,-0.26667,0.97749,-0.010867,-0.0081494,1.4732,0.90676,1.1568,-1.096,-0.15377,-0.0067471
0.1,1.9397,-0.26667,0.59123,-0.039338,-0.0090715,1.9731,0.70508,1.0634,-1.407,-0.30115,0.021015
0.1,1.9781,-0.26667,-0.00017325,-0.00041205,0.00038035,0.11849,0.14167,0.078038,-0.0031862,-0.0037128,-0.0056669
0.1,1.9976,-0.26667,0.0001909,-2.3172e-05,0.00019404,0.049575,0.0061851,0.033111,5.2861e-06,-4.7693e-05,-4.1151e-05
0.2,0,-0.26667,2.6546e-15,-1.0589e-18,-3.4759e-17,2.1364e-13,7.9794e-16,1.0328e-14,9.2404e-31,1.108e-28,2.8778e-31
0.2,0.0097319,-0.26667,-8.1178e-05,-0.00029746,-0.00057897,0.10976,0.09322,0.052995,-0.0048653,0.0012411,-0.0026484
0.2,0.038738,-0.26667,0.22536,0.010952,-0.021668,1.5404,0.52596,0.85398,0.67631,-0.22962,-0.022052
0.2,0.086455,-0.26667,0.80207,0.010647,-0.021963,1.5465,0.82404,1.1704,0.98192,-0.23105,0.063373
0.2,0.15195,-0.26667,1.0802,0.004794,-0.01048,1.4793,0.91076,1.121,0.99813,-0.18521,0.0086962
0.2,0.23396,-0.26667,1.2821,-0.0080002,-0.006696,1.4887,0.88446,1.0302,1.006,-0.0018944,0.0087511
0.2,0.33087,-0.26667,1.4444,-0.0065126,-0.0078337,1.3898,0.80016,0.94751,0.79291,-0.11268,-0.0048124
0.2,0.44081,-0.26667,1.5916,-0.00082522,0.0044556,1.189,0.78689,0.85828,0.66111,-0.13869,0.031923
0.2,0.56163,-0.26667,1.7045,-0.00039295,-0.0011981,1.1022,0.69985,0.79771,0.51472,-0.11459,-0.037648
0.2,0.69098,-0.26667,1.8307,-0.0052404,-0.0052847,0.93521,0.63309,0.67821,0.37017,-0.036158,0.020095
0.2,0.82635,-0.26667,1.9312,-0.00027549,0.0017278,0.73317,0.54567,0.5819,0.17524,-0.017051,0.012655
0.2,0.9651,-0.26667,1.9744,0.0010499,-0.0013551,0.62143,0.48538,0.45983,0.02875,-0.015075,0.006368
0.2,1.1045,-0.26667,1.9597,-0.0010491,-3.8104e-05,0.64657,0.49669,0.50414,-0.079055,-0.0011694,0.024143
0.2,1.2419,-0.26667,1.8931,0.0020148,0.0024995,0.81407,0.58727,0.60804,-0.24957,-0.032086,0.027436
0.2,1.3746,-0.26667,1.7753,0.0048612,-0.0038507,0.99468,0.67613,0.72702,-0.43281,-0.075891,0.02223
0.2,1.5,-0.26667,1.6552,0.0028579,0.000749,1.1429,0.72748,0.81765,-0.54339,-0.095208,-0.049294
0.2,1.6157,-0.26667,1.5302,0.001409,-0.0024859,1.2735,0.82083,0.90765,-0.74274,-0.072828,0.01947
0.2,1.7193,-0.26667,1.3764,0.0082442,-0.0047521,1.4322,0.81437,0.99062,-0.83839,-0.052062,0.032094
0.2,1.809,-0.26667,1.1944,0.0039138,-0.0090675,1.5271,0.90783,1.0699,-1.0881,-0.10228,-0.029335
0.2,1.8829,-0.26667,0.97163,-0.0055696,-0.015191,1.4635,0.8993,1.1079,-1.0235,-0.11026,0.11152
0.2,1.9397,-0.26667,0.59671,-0.01649,-0.022691,2.011,0.72676,1.1183,-1.1944,-0.31334,0.05391
0.2,1.9781,-0.26667,0.002332,-0.0080107,-0.0018249,0.43526,0.30708,0.3695,-0.092715,0.037738,-0.0077222
0.2,1.9976,-0.26667,5.8616e-05,5.4979e-05,-0.00033557,0.063295,0.014992,0.033329,0.00053438,0.00061333,-0.00020492
0.3,0,-0.26667,2.7083e-15,-6.1379e-18,-1.9902e-17,2.1305e-13,7.9512e-16,1.0575e-14,4.6296e-30,9.5163e-30,-1.1479e-31
0.3,0.0097319,-0.26667,-5.1636e-05,-4.574e-05,0.00053794,0.072496,0.027265,0.052312,0.00074189,-0.00010202,6.152e-05
0.3,0.038738,-0.26667,0.16915,0.010023,0.029723,1.2721,0.20699,0.5529,0.15253,0.55708,0.034867
0.3,0.086455,-0.26667,0.8087,-0.00013307,-0.020212,1.5985,0.82096,1.1906,0.91714,-0.25235,0.053955
0.3,0.15195,-0.26667,1.0755,-0.0011737,-0.013131,1.4796,0.90361,1.1402,1.0551,-0.10456,0.016021
0.3,0.23396,-0.26667,1.2826,-0.00098871,-0.0006753,1.4567,0.87135,1.0246,0.87567,-0.025208,0.054917
0.3,0.33087,-0.26667,1.4445,0.0011213,-0.00031105,1.385,0.82467,0.92439,0.84134,-0.16142,-0.0093691
0.3,0.44081,-0.26667,1.593,-0.0043054,-0.006372,1.1899,0.78806,0.84029,0.66148,-0.069861,0.049754
0.3,0.56163,-0.26667,1.7072,-0.0041122,-0.0016426,1.101,0.72024,0.79537,0.55412,-0.15241,-0.016303
0.3,0.69098,-0.26667,1.8302,-0.003363,-0.0045796,0.91285,0.63143,0.67994,0.33305,-0.028848,-0.0025451
0.3,0.82635,-0.26667,1.929,0.00037877,0.001232,0.72897,0.56848,0.55608,0.19281,-0.0046877,0.025019
0.3,0.9651,-0.26667,1.9756,-0.00019472,0.0010149,0.60642,0.49534,0.48248,0.012204,0.0152,0.0060673
0.3,1.1045,-0.26667,1.9659,-0.00046079,-0.00044506,0.63782,0.53449,0.49466,-0.11407,0.011902,0.024681
0.3,1.2419,-0.26667,1.8932,0.0025241,-0.0065478,0.79649,0.60295,0.60654,-0.26793,-0.036816,-0.0026342
0.3,1.3746,-0.26667,1.7764,0.0027625,-0.0039453,1.0094,0.65853,0.72783,-0.46998,-0.06557,0.017938
0.3,1.5,-0.26667,1.6584,0.0085859,-2.2353e-05,1.1619,0.73981,0.79822,-0.62746,-0.11849,0.001337
0.3,1.6157,-0.26667,1.5368,-0.00023693,-0.0063695,1.2658,0.81424,0.86909,-0.73931,-0.041802,0.045896
0.3,1.7193,-0.26667,1.3775,0.0026555,-0.0025755,1.4059,0.85998,0.98897,-0.93298,-0.089987,0.0030571
0.3,1.809,-0.26667,1.1951,-0.0031761,-0.0013481,1.4667,0.84622,1.0538,-0.9326,-0.066618,0.091811
0.3,1.8829,-0.26667,0.97316,-0.00064577,-0.024111,1.4584,0.89183,1.1695,-0.93191,-0.23617,0.0053597
0.3,1.9397,-0.26667,0.63291,0.0087315,0.0016075,2.1232,0.71319,1.0447,-0.62198,0.10137,0.024334
0.3,1.9781,-0.26667,0.00042809,-4.6607e-05,0.00076211,0.10613,0.081031,0.072793,-0.0039959,0.0013899,0.00077843
0.3,1.9976,-0.26667,-3.2112e-05,9.008e-06,0.00040944,0.056568,0.0051167,0.040928,-0.00010504,-0.00011046,7.3043e-06
0.4,0,-0.26667,2.7332e-15,-7.8186e-18,5.37e-18,2.1318e-13,7.9195e-16,1.0194e-14,4.6746e-30,-3.5843e-29,8.3099e-32
0.4,0.0097319,-0.26667,-0.00016388,0.00010577,-0.00026958,0.10358,0.03918,0.07542,-8.6191e-05,-0.0020896,0.0011644
0.4,0.038738,-0.26667,0.23561,0.0011925,0.017432,1.7392,0.49945,0.82769,0.62359,-0.39251,-0.20161
0.4,0.086455,-0.26667,0.80525,0.012793,-0.01771,1.5767,0.84112,1.1187,0.98197,-0.13172,0.050201
0.4,0.15195,-0.26667,1.0741,0.0022077,-0.0062364,1.4583,0.90904,1.1278,0.98285,-0.056269,0.083501
0.4,0.23396,-0.26667,1.2808,0.0020302,-0.0080014,1.4479,0.85121,0.99868,0.86762,-0.087321,0.03179
0.4,0.33087,-0.26667,1.4467,0.00187,-0.0071684,1.3617,0.81427,0.95025,0.80145,-0.14988,-0.030062
0.4,0.44081,-0.26667,1.5916,-0.0035752,-0.0046159,1.2282,0.77558,0.8819,0.74691,-0.17033,-0.014186
0.4,0.56163,-0.26667,1.7109,-0.0018575,-0.0021903,1.1031,0.72729,0.75834,0.59619,-0.066305,-0.014711
0.4,0.69098,-0.26667,1.8326,0.00040132,-0.004195,0.90874,0.62553,0.69355,0.35898,-0.056509,0.017287
0.4,0.82635,-0.26667,1.9298,0.00047667,3.1553e-05,0.71579,0.54837,0.55867,0.18874,0.01173,0.040511
0.4,0.9651,-0.26667,1.9769,0.0019148,0.0023841,0.60575,0.48131,0.46374,0.014968,-0.020474,0.010605
0.4,1.1045,-0.26667,1.9652,-0.0020231,0.0012599,0.63481,0.51391,0.49737,-0.109,0.016836,0.017296
0.4,1.2419,-0.26667,1.887,-0.001072,-0.0051871,0.82326,0.60367,0.62374,-0.27541,0.00016822,0.034391
0.4,1.3746,-0.26667,1.7766,0.0017419,-0.0018179,1.0059,0.67304,0.7234,-0.4563,-0.13417,-0.03267
0.4,1.5,-0.26667,1.6617,0.0056215,-2.1205e-05,1.1611,0.74787,0.80452,-0.61196,-0.048442,-0.0029036
0.4,1.6157,-0.26667,1.5306,-0.00055165,-0.0050709,1.3016,0.78469,0.90351,-0.78165,-0.13245,-0.0031405
0.4,1.7193,-0.26667,1.374,0.0017231,-0.0032321,1.3968,0.84542,0.94705,-0.87771,-0.057237,-0.037906
0.4,1.809,-0.26667,1.2024,-0.0033103,-0.0074172,1.454,0.88675,1.0827,-0.96955,-0.23339,0.062911
0.4,1.8829,-0.26667,0.96961,-0.0055757,-0.015038,1.4853,0.85902,1.1249,-0.98509,-0.024614,0.047755
0.4,1.9397,-0.26667,0.60898,-0.019988,-0.023476,2.1653,0.78724,1.1309,-1.3773,-0.62624,0.011148
0.4,1.9781,-0.26667,0.00012239,7.4432e-05,-0.00021563,0.14281,0.13013,0.15074,-0.0039558,-2.6284e-05,0.012055
0.4,1.9976,-0.26667,-0.00016063,-2.0026e-05,-0.00020651,0.079812,0.0072864,0.057046,1.696e-05,-0.0010281,0.00013628
0.5,0,-0.26667,2.7173e-15,-6.7868e-18,3.5062e-17,2.1318e-13,7.8149e-16,1.0515e-14,2.7091e-30,-4.8867e-29,3.6331e-31
0.5,0.0097319,-0.26667,-6.0404e-06,0.00014642,-0.00014084,0.068866,0.022158,0.074182,-1.6543e-05,-0.0024046,-0.0007576
0.5,0.038738,-0.26667,0.11503,-0.0048297,-0.10946,0.70326,0.38456,0.97796,-0.062562,-0.90372,0.28253
0.5,0.086455,-0.26667,0.81258,-0.023682,-0.037586,1.5923,0.84946,1.2141,0.84981,-0.38787,0.042826
0.5,0.15195,-0.26667,1.0832,-0.0083415,-0.025118,1.4914,0.89713,1.0829,1.0166,-0.051987,0.012083
0.5,0.23396,-0.26667,1.2903,-0.0081016,-0.0033886,1.4545,0.86579,1.0453,0.98485,-0.03793,0.067745
0.5,0.33087,-0.26667,1.4527,-0.0076444,-0.00042516,1.3373,0.83379,0.94638,0.82328,-0.12372,-0.036752
0.5,0.44081,-0.26667,1.5872,-0.010781,-0.0044458,1.2084,0.78872,0.90144,0.72915,-0.12158,-0.0041645
0.5,0.56163,-0.26667,1.7139,-0.0040415,0.0021168,1.0751,0.68858,0.77887,0.4996,-0.059033,-0.015841
0.5,0.69098,-0.26667,1.8288,-0.001243,-0.0012509,0.90035,0.63302,0.66954,0.39321,-0.063273,-0.014921
0.5,0.82635,-0.26667,1.9303,0.0010478,-0.0019756,0.71527,0.53678,0.56903,0.14689,0.0049548,0.0096322
0.5,0.9651,-0.26667,1.9747,-0.0012184,0.0012727,0.60688,0.49771,0.45693,0.043052,-0.020364,0.0013126
0.5,1.1045,-0.26667,1.9627,-0.00045911,-0.00057894,0.63375,0.51201,0.48424,-0.090786,-0.0073756,0.0060314
0.5,1.2419,-0.26667,1.886,0.00036173,0.00019524,0.80732,0.58144,0.61678,-0.2575,-0.042042,0.0067899
0.5,1.3746,-0.26667,1.7784,0.0015211,0.0011453,0.98274,0.66844,0.70601,-0.44338,-0.085522,-0.022537
0.5,1.5,-0.26667,1.6588,0.0072416,0.00043121,1.1775,0.74068,0.84684,-0.61222,-0.14931,-0.014817
0.5,1.6157,-0.26667,1.5261,0.0075983,-0.0022961,1.2775,0.79955,0.90245,-0.81283,-0.12773,-0.021418
0.5,1.7193,-0.26667,1.3765,0.01026,-0.0059466,1.424,0.83389,0.98956,-0.93436,-0.099994,-0.00037959
0.5,1.809,-0.26667,1.2046,0.0050126,-0.010497,1.4979,0.88963,1.082,-1.0197,0.026469,0.12223
0.5,1.8829,-0.26667,0.97289,0.015359,-0.026479,1.4818,0.9084,1.1195,-1.0536,-0.053538,0.04994
0.5,1.9397,-0.26667,0.6199,0.025302,-0.039862,2.114,0.73823,1.1636,-0.48185,-0.65316,0.13761
0.5,1.9781,-0.26667,-0.0001858,-0.00031457,-0.00022017,0.092947,0.067479,0.10874,0.0025243,-0.0043118,0.00051335
0.5,1.9976,-0.26667,1.1179e-05,-2.6431e-05,-0.00011112,0.054168,0.0042267,0.056675,-6.5062e-06,-0.0014393,-0.00011961
0.6,0,-0.26667,2.6362e-15,-8.9343e-18,-2.5009e-17,2.134e-13,7.9422e-16,1.0471e-14,1.0027e-29,-1.2479e-28,2.1896e-31
0.6,0.0097319,-0.26667,7.9824e-05,-0.00018152,0.0001869,0.083715,0.031098,0.061327,0.00077333,0.00091823,-0.00054075
0.6,0.038738,-0.26667,0.2111,0.0025403,-0.028113,1.4274,0.43765,0.77022,0.39743,-0.43523,-0.067824
0.6,0.086455,-0.26667,0.82038,-0.0075768,-0.033224,1.5635,0.81658,1.2101,0.87437,-0.25021,0.0074303
0.6,0.15195,-0.26667,1.1017,-0.016721,-0.019203,1.4742,0.88781,1.1049,0.99007,-0.21407,0.0019968
0.6,0.23396,-0.26667,1.2919,-0.01051,-0.011892,1.4392,0.84678,1.0407,0.95087,-0.0476,0.072452
0.6,0.33087,-0.26667,1.4517,-0.010448,0.0049966,1.3511,0.79817,0.95722,0.75387,-0.057988,0.079527
0.6,0.44081,-0.26667,1.5871,-0.010579,-0.0056642,1.1911,0.78566,0.90739,0.65093,-0.14815,0.005263
0.6,0.56163,-0.26667,1.7137,-0.0029956,0.0069001,1.0855,0.70332,0.7917,0.50624,-0.10238,-0.007076
0.6,0.69098,-0.26667,1.8312,-0.0018051,-0.0030058,0.90261,0.6213,0.67047,0.36065,-0.064312,0.022288
0.6,0.82635,-0.26667,1.9279,3.7958e-07,0.0006172,0.74954,0.55779,0.55199,0.18254,-0.026639,0.0034068
0.6,0.9651,-0.26667,1.9737,0.00071164,-0.00020707,0.60931,0.49878,0.48588,0.043263,-0.042198,0.011641
0.6,1.1045,-0.26667,1.9621,-0.00087141,-0.0012633,0.6524,0.51932,0.49409,-0.11632,-0.00087697,-0.0034835
0.6,1.2419,-0.26667,1.8873,-0.0035284,-0.00086176,0.80508,0.58687,0.60683,-0.26491,-0.044063,0.031997
0.6,1.3746,-0.26667,1.7809,0.0031427,0.0027594,1.0058,0.65136,0.73038,-0.44334,-0.070813,-0.0099795
0.6,1.5,-0.26667,1.6585,0.005656,-0.0014022,1.1359,0.72592,0.86066,-0.54615,-0.11792,-0.010209
0.6,1.6157,-0.26667,1.5292,0.011839,0.0026816,1.2568,0.80051,0.91018,-0.67038,-0.12723,0.013109
0.6,1.7193,-0.26667,1.3839,0.0092163,-0.0033712,1.3953,0.83096,0.96887,-0.90089,-0.0074687,0.079188
0.6,1.809,-0.26667,1.2162,0.016518,-0.014722,1.4856,0.90042,1.038,-1.0246,-0.051358,0.019611
0.6,1.8829,-0.26667,0.99535,0.018105,-0.034008,1.4536,0.85433,1.1796,-0.87807,-0.24283,0.040243
0.6,1.9397,-0.26667,0.62289,-0.0046377,-0.035904,2.1157,0.68319,1.1575,-0.88833,-0.67733,0.0027993
0.6,1.9781,-0.26667,4.2106e-06,0.00054789,0.00024123,0.11643,0.10685,0.11006,-0.0033219,0.0024805,-0.0048967
0.6,1.9976,-0.26667,5.1156e-05,3.0644e-05,0.00012946,0.064821,0.0057197,0.046231,-0.00011412,0.00043248,-6.3301e-05
0.7,0,-0.26667,2.6146e-15,-1.3475e-18,-4.946e-17,2.1336e-13,7.7662e-16,1.0764e-14,6.1952e-30,-1.9013e-28,1.4566e-31
0.7,0.0097319,-0.26667,0.00014693,-6.4082e-06,-0.00032268,0.069066,0.033528,0.047979,0.00040459,0.00011036,0.00031089
0.7,0.038738,-0.26667,0.0034039,-0.00050887,-0.0016766,0.6205,0.21132,0.31879,0.089485,0.012208,-0.03538
0.7,0.086455,-0.26667,0.82852,-0.05332,-0.014912,1.5774,0.85851,1.1804,0.51934,-0.15586,0.078721
0.7,0.15195,-0.26667,1.1061,-0.029881,-0.010259,1.4733,0.92901,1.0983,1.0056,-0.02113,0.0065426
0.7,0.23396,-0.26667,1.2958,-0.017111,-0.0061017,1.4393,0.85273,0.99295,0.94959,-0.13991,-0.041325
0.7,0.33087,-0.26667,1.4556,-0.01648,0.0055001,1.3491,0.81898,0.93315,0.83793,-0.15182,-0.0053475
0.7,0.44081,-0.26667,1.5937,-0.0053159,-0.0015609,1.2061,0.73496,0.85526,0.54315,-0.12896,-0.008744
0.7,0.56163,-0.26667,1.7189,-0.0015007,0.0026313,1.0773,0.69569,0.80275,0.56411,-0.16106,-0.0079035
0.7,0.69098,-0.26667,1.8318,-7.3436e-05,0.00016128,0.91325,0.62823,0.67871,0.38818,-0.072461,-0.015039
0.7,0.82635,-0.26667,1.9238,-0.0024458,-0.0027779,0.74337,0.54347,0.55846,0.20086,-0.016152,0.01841
0.7,0.9651,-0.26667,1.9767,-0.00042228,0.001659,0.60808,0.49761,0.48999,0.037035,-0.0034928,0.0067706
0.7,1.1045,-0.26667,1.961,0.0013571,-0.001877,0.67691,0.50926,0.50019,-0.12815,-0.0065783,0.011059
0.7,1.2419,-0.26667,1.8872,-0.00076243,-0.00042536,0.80851,0.58971,0.61798,-0.27844,-0.048509,0.012434
0.7,1.3746,-0.26667,1.7863,0.0018624,0.0029028,0.97874,0.66099,0.7367,-0.46109,-0.05173,-0.008085
0.7,1.5,-0.26667,1.6647,0.0042628,0.0037706,1.1393,0.72309,0.84051,-0.57903,-0.18238,-0.02699
0.7,1.6157,-0.26667,1.5372,0.011494,0.0024578,1.2596,0.77307,0.90491,-0.62564,-0.12001,0.024112
0.7,1.7193,-0.26667,1.3835,0.015211,0.0020496,1.3836,0.8592,0.96669,-0.86895,-0.08804,0.045118
0.7,1.809,-0.26667,1.2239,0.024007,-0.011658,1.4659,0.88317,1.0436,-0.93511,-0.16935,0.11038
0.7,1.8829,-0.26667,0.99714,0.038563,-0.012275,1.4359,0.94566,1.1673,-0.88881,-0.20825,-0.026839
0.7,1.9397,-0.26667,0.59039,0.10156,-0.011636,1.9138,0.90037,1.0525,0.6356,-0.32699,-0.032866
0.7,1.9781,-0.26667,0.00030232,5.4557e-05,-0.00051824,0.090722,0.11085,0.070444,-0.0036704,0.00019789,0.0040538
0.7,1.9976,-0.26667,0.00014341,-1.6959e-06,-0.00023342,0.054468,0.0062181,0.037547,-5.6793e-05,0.00010898,3.4643e-05
0.8,0,-0.26667,2.7878e-15,-1.0212e-19,6.1007e-18,2.1368e-13,7.8075e-16,1.0445e-14,6.1756e-31,-7.6795e-29,-8.1873e-32
0.8,0.0097319,-0.26667,0.00019984,7.6626e-05,-3.3724e-05,0.045802,0.019674,0.040159,-0.00011254,-0.00014612,-8.8014e-06
0.8,0.038738,-0.26667,0.00066468,0.00027761,-0.0002665,0.23411,0.168,0.094563,0.0071447,0.0038693,0.0070842
0.8,0.086455,-0.26667,0.7998,-0.082896,-0.019577,1.519,0.8679,1.1731,0.30217,-0.18877,0.065375
0.8,0.15195,-0.26667,1.1241,-0.017183,-0.0052946,1.5213,0.87508,1.1472,0.89849,-0.27574,0.039507
0.8,0.23396,-0.26667,1.2966,-0.012077,-0.0021065,1.4123,0.87998,0.98844,0.87087,-0.26767,-0.0039997
0.8,0.33087,-0.26667,1.4521,-0.012,0.0036066,1.3731,0.85337,0.93981,0.81733,-0.16471,-0.070518
0.8,0.44081,-0.26667,1.599,-0.011656,0.0098481,1.2187,0.7424,0.87334,0.66975,-0.17082,-0.066724
0.8,0.56163,-0.26667,1.7196,-0.0021229,0.0096776,1.0702,0.70617,0.80237,0.50368,-0.17642,0.0091832
0.8,0.69098,-0.26667,1.8344,-0.0030912,0.0040752,0.89694,0.6309,0.7004,0.3568,-0.10342,0.003012
