x,y,U,V,urms,vrms,uv
0,1.8729,1.0038,-0.0041922,0.25604,0.14485,0.01646
0,1.8763,0.98923,-0.0041694,0.25642,0.1447,0.016469
0,1.8796,0.97419,-0.0041332,0.25689,0.14451,0.016475
0,1.8829,0.95851,-0.0040849,0.25748,0.14426,0.01648
0,1.8862,0.94218,-0.004013,0.25819,0.14395,0.016474
0,1.8894,0.92508,-0.0039305,0.25905,0.14357,0.01646
0,1.8926,0.90721,-0.0038462,0.26001,0.14313,0.016428
0,1.8957,0.88837,-0.0037838,0.26107,0.14265,0.01639
0,1.8988,0.86854,-0.0037481,0.26224,0.14213,0.016349
0,1.9018,0.84758,-0.0037493,0.26357,0.14154,0.016313
0,1.9048,0.82545,-0.003787,0.26505,0.14085,0.016266
0,1.9078,0.80199,-0.0038568,0.26675,0.14,0.0162
0,1.9107,0.77714,-0.0039444,0.26866,0.13891,0.016102
0,1.9135,0.75081,-0.0040405,0.27082,0.13753,0.015969
